Name	chi2Pvalue	empPvalue
module_463	8.27608853E-1	7.3523E-1
module_519	8.28207585E-1	6.497E-1
module_619	8.30448709E-1	8.604E-1
module_449	8.54998297E-1	8.0971E-1
module_471	8.56631572E-1	8.6851E-1
module_695	8.72358875E-1	8.2877E-1
module_385	8.78679272E-1	8.857E-1
module_516	8.87347038E-1	8.3204E-1
module_417	8.92306304E-1	9.328E-1
module_623	9.0316712E-1	9.1513E-1
module_538	9.03622097E-1	8.8719E-1
module_583	9.10441798E-1	9.0486E-1
module_384	9.16960227E-1	9.188E-1
module_531	9.20677548E-1	9.3648E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
