Name	chi2Pvalue	empPvalue
module_698	3.94601105E-1	3.2459E-1
module_473	3.97715908E-1	3.581E-1
module_554	3.98660955E-1	4.2612E-1
module_503	4.02265028E-1	4.0085E-1
module_591	4.03431569E-1	3.4239E-1
module_520	4.06498087E-1	4.3143E-1
module_463	4.07797871E-1	4.1295E-1
module_668	4.07951324E-1	3.6284E-1
module_556	4.18028711E-1	3.8776E-1
module_560	4.21984283E-1	3.8978E-1
module_619	4.2507631E-1	4.0888E-1
module_491	4.33268857E-1	4.0045E-1
module_449	4.35736977E-1	4.2279E-1
module_534	4.44377397E-1	4.3044E-1
module_593	4.47787314E-1	3.6479E-1
module_409	4.49764892E-1	4.3667E-1
module_594	4.50049373E-1	4.4576E-1
module_736	4.54151955E-1	4.8733E-1
module_446	4.54475735E-1	4.2947E-1
module_357	4.56476339E-1	4.7017E-1
module_625	4.56606001E-1	4.3193E-1
module_592	4.56776042E-1	3.8924E-1
module_677	4.60946762E-1	4.4565E-1
module_620	4.61970324E-1	4.3258E-1
module_576	4.62664655E-1	3.8307E-1
module_475	4.65168352E-1	4.6896E-1
module_464	4.67219732E-1	4.6186E-1
module_540	4.69485489E-1	4.649E-1
module_720	4.72571502E-1	4.9212E-1
module_601	4.85663422E-1	4.8715E-1
module_642	4.87862918E-1	4.7802E-1
module_469	4.88693777E-1	4.8281E-1
module_539	4.89166129E-1	4.6394E-1
module_433	4.91746064E-1	4.9001E-1
module_459	4.92477173E-1	4.8663E-1
module_676	4.9399962E-1	4.9552E-1
module_636	5.08324865E-1	5.4419E-1
module_587	5.12119679E-1	4.931E-1
module_436	5.14932746E-1	5.2265E-1
module_453	5.16097424E-1	5.2006E-1
module_629	5.25049779E-1	5.1389E-1
module_522	5.29579956E-1	5.2321E-1
module_650	5.35471668E-1	5.3203E-1
module_471	5.47082313E-1	5.5012E-1
module_659	5.55008154E-1	5.4396E-1
module_567	5.61654418E-1	5.551E-1
module_548	5.73529238E-1	5.9552E-1
module_602	5.76512322E-1	6.0121E-1
module_420	5.77532579E-1	6.0735E-1
module_596	5.81617916E-1	5.8241E-1
module_456	5.86308361E-1	5.851E-1
module_521	5.87672298E-1	5.5381E-1
module_711	5.89115691E-1	5.8913E-1
module_728	5.93936738E-1	5.8544E-1
module_568	5.96881414E-1	5.6532E-1
module_616	6.01235226E-1	6.0252E-1
module_424	6.03060145E-1	6.3721E-1
module_440	6.03457857E-1	5.8293E-1
module_623	6.11175742E-1	5.8317E-1
module_400	6.24059278E-1	6.117E-1
module_479	6.28471322E-1	6.1085E-1
module_368	6.30880267E-1	6.3915E-1
module_385	6.42356719E-1	6.1672E-1
module_370	6.57179224E-1	6.475E-1
module_537	6.67930255E-1	6.5146E-1
module_578	6.71991588E-1	6.5658E-1
module_476	6.74071935E-1	6.6337E-1
module_437	6.87002537E-1	6.804E-1
module_426	6.91478707E-1	6.5632E-1
module_457	6.96614338E-1	6.7023E-1
module_525	7.06882791E-1	6.4931E-1
module_574	7.0947986E-1	6.9604E-1
module_477	7.11317955E-1	7.0406E-1
module_490	7.35245014E-1	7.5623E-1
module_493	7.62179656E-1	7.6772E-1
module_431	7.72897689E-1	7.6487E-1
module_384	7.75349468E-1	7.7777E-1
module_508	7.79330074E-1	7.555E-1
module_371	7.85177995E-1	7.8222E-1
module_496	7.9971073E-1	8.1408E-1
module_369	8.09729983E-1	7.9572E-1
module_495	8.17334241E-1	8.4168E-1
module_538	8.9182391E-1	8.5509E-1
module_365	9.07449713E-1	9.1276E-1
module_615	9.09236778E-1	9.182E-1
module_362	9.31382889E-1	9.3841E-1
module_390	9.3548512E-1	9.4059E-1
module_584	NA	1E0
module_771	NA	1E0
module_774	NA	1E0
module_778	NA	1E0
module_785	NA	1E0
